Image,Object type,Museum number,Title,Denomination,Escapement,Description,Producer name,School/style,State,Authority,Ethnic name (made by),Ethnic name (assoc),Culture,Production date,Production place,Find spot,Materials,Ware,Type series,Technique,Dimensions,Inscription,Curators Comments,Bib references,Location,Exhibition history,Condition,Subjects,Assoc name,Assoc place,Assoc events,Assoc titles,Acq name (acq),Acq name (finding),Acq name (excavator),Acq name (previous),Acq date,Acq notes (acq),Acq notes (exc),Dept,BM/Big number,Reg number,Add ids,Cat no,Banknote serial number,Joined objects
,print; game-board,"No: 1925,0615.181",Jeu Impérial (Object),,,"Game board with 67 numbered pictorial compartments, each containing a scene from the Napoleonic wars or Napoleon's life in general, beginning with his schooling at Brienne and ending with his exile and his burial in the Invalides, arranged in a spiral, around a central panel, in which are detailed the rules; medallion portraits of Napoleon, Napoleons II, III and IV in the corners
Lithograph",Print made by: L Tanty;  Printed by: Becquet (?),,,,,,,1860-1870 (c.),,,paper,,,lithograph,Height: 567 millimetres image ; Height: 590 millimetres sheet ; Width: 767 millimetres; Width: 820 millimetres,"Inscription type: inscription Inscription quoted: Lettered with rules in 5 lines in the centre, plus more specific rules for various squares in three columns below; also lettered with production detail: 'L. Tanty del. & lith.' and 'Paris, Imp. Becquet, Rue des Noyers 37'.",,,Not on display,,,military,"Portrait of: Napoléon I, Emperor of the French (Napoleon);  Portrait of: Napoléon II, King of Rome and Duke of Reichstadt;  Portrait of: Napoléon III, Emperor of the French;  Portrait of: Prince Louis Napoléon",,,,"Purchased from: David Alexander Edward Lindsay, 27th Earl of Crawford and 10th Earl of Balcarres (L.1685c); Purchased through: Sotheby's (29/30.iv.1925); Purchased through: Thomas Agnew & Sons",,,"Previous owner/ex-collection: James Ludovic Lindsay, 26th Earl of Crawford",1925,"The BM bought 45 lots at the 1925 sale of the Lindsay library collection of French revolutionary and Napoleonic era prints through Agnew's for a total of £92 17s (1925,0615.131 to 466). The collection had been formed by the vendor's father, the 26th Earl. The BM acquired many other prints from the same collection at other times.",,Prints and Drawings,,"1925,0615.181",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_10/5_5/cd19a69c_2275_44fd_bf29_a3bb005feeba/preview_00305592_001.jpg,print; game-board,"No: 1893,0331.112",Mappe-monde ou carte générale de toute la terre (Object),,,"Game board with 78 numbered compartments, each containing place names; two globes and rules and keys in the centre.  
Hand-coloured etching",Print made by: Anonymous,,,,,,,18thC(late),,,paper,,,etching; hand-coloured,Height: 432 millimetres; Width: 555 millimetres,"Inscription type: inscription Inscription quoted: Lettered with the title  in a cartouche, reading ""MAPPEMONDE..."" and rulesand a key in centre of the board.",,,Not on display,,,map/plan,,,,,Donated by: Lady Charlotte Schreiber,,,,1893,,,Prints and Drawings,,"1893,0331.112",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_10/5_5/d62098a1_2e27_4895_a0ed_a3bb005dd95f/preview_00305011_001.jpg,print; game-board,"No: 1893,0331.68",Jeu de l'Oie (Object),,,"Game board with 63 numbered pictorial compartments; in the centre, the rules of the game and the 63rd compartment, in which is a goose being crowned with laurels in a garden
Hand-coloured etching",Published by: Ledoyen,,,,,,,19thC(early),,,paper,,,etching; hand-coloured,Height: 362 millimetres; Width: 435 millimetres,"Inscription type: inscription Inscription quoted: Lettered with the title in the centre and the rules, beneath which ""A Paris, chez LEDOYEN, Rue St. Jacques, No. 21. Déposé"" and in lower left corner, beneathe the margin of the board ""Ecrit par A. Ch""",,,Not on display,,,,,,,,Donated by: Lady Charlotte Schreiber,,,,1893,,,Prints and Drawings,,"1893,0331.68",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_10/2_18/c0a8210e_5e11_4836_ab2b_a3b8012f1e65/preview_00321901_001.jpg,print; game-board,"No: 1893,1015.15",,,,"Game-board with 83 numbered compartments, arranged in a squared spiral, showing various buildings, signposts, horsemen, etc; the central square being a walled city. 1790
Hand-coloured etching backed with decorated paper",Print made by: Anonymous,,,,,,,1790,,,paper,,,etching; hand-coloured,"Height: 415 millimetres sheet ; Width: 491 millimetres sheet ",,,,Not on display,,,,,,,,Donated by: Lady Charlotte Schreiber,,,,1893,,,Prints and Drawings,,"1893,1015.15",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_10/5_5/2788e3c2_f734_411c_9e6d_a3bb005c700b/preview_00304674_001.jpg,print; game-board,"No: 1893,0331.55",Il  nuovo e piacevole giuoco del pela il chiu (Object),,,"Game board with four concentric ovals containing squares with dice or dots, interspersed with crowned owls; in the centre a crowned owl atop a crown resting on three dice showing sixes.  
Woodcut",Print made by: Anonymous,,,,,,,18thC,,,paper,,,woodcut,Height: 450 millimetres; Width: 340 millimetres,"Inscription type: inscription Inscription quoted: Lettered with title at bottom and in centre beneath the owl ""Tira/ Honoran-/ za/ Tutti"". In the two top corners are the rules of the game.","(Edited text from Michael Bury, 'The Print in Italy 1550-1620', BM 2001, cat.103.)
The name of the game means 'pluck the owl'. It involved throwing three dice, identifying the place that corresponded to the throw on either the inner or the outer oval and then carrying out the written instructions. 'T' means tira that is the instruction to take the number of quattrini ('Q') indicated; 'P' means paga that is the instruction to pay out the number of quattrini indicated. A throw of three sixes takes all.  
The idea will have been to buy one of these prints and stick it down onto a hard surface of some kind in order to form a game-board. The game is listed in the Vaccari stocklist of 1614 as 'Il giuco del pela Chiù', along with a small group of other games, including the famous 'Oca' (Ehrle, 1908, p.62). It also appears in the 1648 De Rossi inventory documenting the division of the inheritance from Giuseppe de Rossi the elder (Consagra, 1993, p.512). It evidently remained popular, for there were boards still being produced in the eighteenth century [of which this is one].; This is a late impression, andf stamped with the catalogue (?) number 1885",,Not on display,,,,,,,,Donated by: Lady Charlotte Schreiber,,,,1893,,,Prints and Drawings,,"1893,0331.55",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_10/5_5/39d684dd_10e9_4e88_8b15_a3bb005c184b/preview_00304478_001.jpg,print; game-board,"No: 1893,0331.103",,,,"Game-board with 62 compartments, each coloured differently, some depicting buildings, some figures, some animals and some trees; in the lower centre two scenes of executions (?); in the centre, a further 24 numbered squares, arranged in 6 rows of 4, half of which depict skulls.
Hand-coloured etching",Print made by: Anonymous,,,,,,,18thC (?),,,paper,,,etching; hand-coloured,"Height: 351 millimetres approx; sheet ; Width: 330 millimetres approx; sheet ",,,,Not on display,,,death,,,,,Donated by: Lady Charlotte Schreiber,,,,1893,,,Prints and Drawings,,"1893,0331.103",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_10/5_5/469e9d62_da4c_44b5_8012_a3bb005b7f01/preview_00304419_001.jpg,print; game-board,"No: 1893,0331.47",Il Gioco dell'Ocha (Object),,,"Game board with numbered pictorial compartments from 1 to 63 in a spiral; in the centre, a goose
Woodcut",Print made by: Anonymous,,,,,,,18thC,,,paper,,,woodcut,Height: 378 millimetres; Width: 257 millimetres,,Printed from an old block and stamped with the catalogue (?) number 1883,,Not on display,,,,,,,,Donated by: Lady Charlotte Schreiber,,,,1893,,,Prints and Drawings,,"1893,0331.47",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_10/5_5/1b86662c_9060_4bb5_aa08_a3bb005bf64e/preview_00304413_001.jpg,print; game-board,"No: 1893,0331.49",Il Diletevole Gioco del' Ocha (Object),,,"Game board with numbered pictorial compartments from 1 to 63 in a spiral, in the centre  a crude figure clutching a goose
Woodcut",Print made by: Anonymous,,,,,,,18thC,,,paper,,,woodcut,Height: 490 millimetres; Width: 368 millimetres,"Inscription type: inscription Inscription quoted: Along the top, lettered with the title, at bottom ""Piazza Pasquino N. 4""",,,Not on display,,,,,,,,Donated by: Lady Charlotte Schreiber,,,,1893,,,Prints and Drawings,,"1893,0331.49",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_10/5_5/f21ad1f5_eaf0_43df_a45d_a3bb005b830b/preview_00304421_001.jpg,print; game-board,"No: 1893,0331.46",Il Diletevole Gioco del'Ocha (Object),,,"Game board with numbered pictorial compartments from 1 to 63 in a spiral; in the centre, a peasant holding a goose
Woodcut",Print made by: Anonymous,,,,,,,18thC,,,paper,,,woodcut,Height: 453 millimetres; Width: 338 millimetres,"Inscription type: inscription Inscription quoted: Lettered with the title and in the lower right corner ""Chi perde/ suo danno/ che cosiva/ il gioco""",Printed from an old block and stamped with the catalogue (?) number 1889,,Not on display,,,,,,,,Donated by: Lady Charlotte Schreiber,,,,1893,,,Prints and Drawings,,"1893,0331.46",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_10/5_5/f2cb46cf_9f5f_4abd_9ee1_a3bb005c3b8e/preview_00304541_001.jpg,print; game-board,"No: 1893,0331.53",,,,"Game board for the Game of the Goose with numbered pictorial compartments from 1 to 63 in a spiral, in the centre is a figure in a robe
woodcut",Print made by: Anonymous,,,,,,,18thC,,,paper,,,woodcut,Height: 392 millimetres; Width: 289 millimetres,,,,Not on display,,,,,,,,Donated by: Lady Charlotte Schreiber,,,,1893,,,Prints and Drawings,,"1893,0331.53",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_10/5_5/e0be502f_22aa_494c_b1e6_a3bb005ba8d5/preview_00304382_001.jpg,print; game-board,"No: 1893,0331.40",Giuoco Nuovissimo ...della storia Romana dalla fondazione de Roma Sino a Costantino (Object),,,"Game board with numbered  compartments from 1 to 60, each detailing an event in the history of Rome from its foundation to the reign of Constantine arranged around a central panel, in which are detailed the rules.
Letterpress with decorative woodcut borders",Published by: Remondini,,,,,,,1813,,,paper,,,letterpress,"Height: 448 millimetres printed area ; Width: 595 millimetres sheet ","Inscription type: inscription Inscription quoted: In the central panel, the title and various instructions for playing the game and at the bottom ""BASSANO 1813 - Dalla Stamperia Giuseppe Remondi e Figli""",,,Not on display,,,fisherman/fishing,,,,,Donated by: Lady Charlotte Schreiber,,,,1893,,,Prints and Drawings,,"1893,0331.40",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_10/5_5/7c5ed5b6_9e81_482e_97be_a3bb005c1943/preview_00304528_001.jpg,print; game-board,"No: 1893,0331.138",Grosses arithmetisches Zalen Quadrat-Spiel von 64 Zalen (Object),,,"Game-board with 70 compartments in 7 rows of 10 squares, 64 of which depict a number between 1 and 64 (although not in order), an object, animal or character and an inscription beneath with its name and score; the remaining 6 compartments contain the rules and some mathematical tables.
Etching",Print made by: Johann Trautner,,,,,,,18thC(early),Printed in: Nuremberg,,paper,,,etching,Height: 300 millimetres; Width: 366 millimetres,"Inscription type: inscription Inscription quoted: Two lines of further rules beneath the board, to right ""Ioh: Trautner exc. Nürnberg""",,,Not on display,,,mathematics,,,,,Donated by: Lady Charlotte Schreiber,,,,1893,,,Prints and Drawings,,"1893,0331.138",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_10/5_5/8ff6f355_8e81_4fb6_aef1_a3bb005c1de7/preview_00304530_001.jpg,print; game-board,"No: 1893,0331.140",Neues Seereisen Spiel (Object),,,"Game-board with 65 numbered compartments, some of them illustrated with people of various nationalities, wildlife etc, arranged in 8 rows of 8, with the central diamond-shaped compartment showing a river with a city behind and inscribed 'Ersehntes Land', the rules beneath.
Etching",Published by: G.N. Renner,,,,,,,19thC(early),Published in: Nuremberg,,paper,,,etching,Height: 360 millimetres; Width: 301 millimetres,"Inscription type: inscription Inscription quoted: To the bottom left of the board ""Nürnberg bei G.N. Renner"", beneath the board, the rules in 5 lines",,,Not on display,,,,,,,,Donated by: Lady Charlotte Schreiber,,,,1893,,,Prints and Drawings,,"1893,0331.140",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_10/5_5/242dcb12_2eb6_4465_98d6_a3bb005acf3f/preview_00304158_001.jpg,print; game-board,"No: 1893,0331.101",Robinson Crusoe: Ein neues Würfel-Spiel (Object),,,"Game-board with 49 compartments arranged in a spiral, some of them depicting scenes and characters from 'Robinson Crusoe'; the central compartment showing his reunion with his father (?); different scenes from the novel in each corner, with the title and rules beneath.
Hand-coloured lithograph",Published by: G.N. Renner,,,,,,,19thC(early),Published in: Nuremberg,,paper,,,lithograph; hand-coloured,"Height: 323 millimetres approx ; Width: 268 millimetres approx ","Inscription type: inscription Inscription quoted: To the bottom left of the board ""Nürnberg im Verlag von G.N. Renners Kunsthandlung"", beneath the board the title in two lines, the rules in 6 lines",,,Not on display,,,,Representation of: Robinson Crusoe;  Illustration to: Daniel Defoe,,,,Donated by: Lady Charlotte Schreiber,,,,1893,,,Prints and Drawings,,"1893,0331.101",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_10/5_5/690badc0_4841_4338_8909_a3bb005b871f/preview_00304372_001.jpg,print; game-board,"No: 1942,1023.1.1-24",,,,"23 playing cards, each bearing a character from the British Isles (e.g. 'Ailleen of Kilkenny', 'Prince Charlie', the 'Welch Shepperd', 'England's Hope') plus those from France and Prussia.  Beneath each card, a conundrum, the answers to which are on a separate sheet.
Hand-coloured lithographs",Print made by: Anonymous,,,,,,,1863 (after?),Printed in: Paris (France),,paper,,,etching; hand-coloured; wood-engraving; letterpress,"Height: 103 millimetres each card, approx ; Height: 150 millimetres rules ; Width: 61 millimetres each card, approx ; Width: 81 millimetres",,number 14 is missing,,Not on display,,,humour,"Representation of: Edward VII, King of the United Kingdom;  Representation of: Alexandra, Queen of Edward VII",,,,,,,,1942,Given by Miss Mary Regan,,Prints and Drawings,,"1942,1023.1.1-24",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_10/5_5/8367772f_0990_4fab_88bc_a3bb005fdb50/preview_00305688_001.jpg,print; game-board,"No: 1895,0121.1",Le Jeu du Blason (Object),,,"Game board with numbered compartments from 1 to 63 arranged in a spiral, each containing  heraldic symbols or coats of arms, the final compartment being the coat of arms of the king; the rules detailed in three of the four corners.  1718
Etching",Print made by: Nicolas de Fer;  Published by: Nicolas de Fer,,,,,,,1718,Printed in: Paris (France),,paper,,,etching,"Height: 423 millimetres approx ; Width: 557 millimetres approx ","Inscription type: inscription Inscription quoted: In the central panel, the title and 5 lines detailing the purpose of the game, commencing ""L'on doit considere ce jeu comme une Metode ou Introduction a l'Art du Blason...""; beneath which ""A PARIS/ Chez l'Auteur dans l'Isle du Palais sur le/ Quay de l'Orloge a la Sphere Royale 1718""; a dedication to Louis Phelipeaux, Marquis de la Vrillière, in the lower left corner.",,,Not on display,,,heraldry,"Associated with: Louis Phélypeaux, marquis de la Vrillière",,,,Donated by: Lady Charlotte Schreiber,,,,1895,,,Prints and Drawings,,"1895,0121.1",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_10/5_5/c90f5762_3d06_4646_b5de_a3bb005c0d81/preview_00304522_001.jpg,print; game-board,"No: 1893,0331.137",Deutches Ritterspiel (Object),,,"Game-board with 62 compartments, each coloured differently, some depicting buildings, some figures, some animals and some trees; in the lower centre a scene of two armoured men fighting with swords on horseback, a man being knighted, and in the centre, a circle, around the edge of which are 24 triangles numbered 1 to 24, half of which depict skulls; in the centre of the circle, two knights jouisting.
Hand-coloured etching",Published by: Antonio Paterno,,,,,,,18thC,,,paper,,,etching; hand-coloured,Height: 444 millimetres; Width: 327 millimetres,"Inscription type: inscription Inscription quoted: At top of central panel ""Wien bey Ant Paterno"" and the title",,,Not on display,,,knight; jousting,,,,,Donated by: Lady Charlotte Schreiber,,,,1893,,,Prints and Drawings,,"1893,0331.137",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_10/2_18/fdb9c0d6_fc4d_4ca2_9438_a3b8012e0430/preview_00321620_001.jpg,print; game-board; playing-card,"No: 1893,1015.16.1-5",Sieg und Friedens Spiel der Kosacken und Franzosen (Object),,,"A set of 5 cards, showing variously, laurel, an olive-branch, a mounted Cosack, a mounted Cosack killing an enemy, a French soldier. In a board slip-case bearing a printed label with the title and publishing details.
Hand-coloured etchings",Published by: Georg Ebner,,,,,,,19thC(early),Printed in: Paris (France),,paper,,,etching; hand-coloured,"Height: 98 millimetres each card, approx ; Width: 73 millimetres each card, approx ",,,,Not on display,,,classical mythology,,,,,Donated by: Lady Charlotte Schreiber,,,,1893,,,Prints and Drawings,,"1893,1015.16.1-5",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_11/7_21/cfbe9829_ad7e_4775_9a44_a3dc015c3218/preview_01324611_001.jpg,print; popular print; game-board,"No: 2012,7020.32",Chinesen-Spiel. (Object),,,"Circular game-board with sixty three fields for cutting out; head and shoulders of a Chinese man at centre, directed to right, smoking a pipe, surrounded numbered fields, some with Chinese figures and buildings; below, numbers between 1 and 15 for cutting out; No.34 d from a series. 
Stencil-printed lithograph",Print made by: Anonymous;  Published by: Ackermann,,,,,,,1850-1899,Published in: Wissembourg,,paper,,,lithograph; stencil printing,"Height: 432 millimetres sheet ; Width: 340 millimetres sheet ","Inscription type: inscription Inscription quoted: Fields numbered; numbered below image 'No. 34 d.' and lettered below board with publication detail: 'Imagerie alsacienne R  Ackermann Wissembourg succr. de F. C. Wentzel.', the title and rules of the game.",Published in the period when Elsass was part of Germany.,,Not on display,,,chinese; smoking,,,,,Purchased from: Dietrich Hecht,,,,2012,,,Prints and Drawings,,"2012,7020.32",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_10/5_5/08b185b4_8c3d_437e_b724_a3bb005a5dd4/preview_00304119_001.jpg,print; game-board,"No: 1893,0331.78",Stationen Spiel auf der Reise dieses Lebens in Bildern (Object),,,"Game board representing the stages of life in three rows of five compartments; with stages one to six showing childhood, marriage etc, interspersed with compartments representing the journeys one has to undertake, numbered consecutively with two faces of a die; the rules detailed beneath.
Etching",Print made by: Johann Trautner,,,,,,,18thC(early),Published in: Nuremberg,,paper,,,etching,"Height: 300 millimetres; Width: 351 millimetres approx ","Inscription type: inscription Inscription quoted: Lettered with title along the top and the rules in 5 lines beneath the board; beneath each compartment two lines of text. In lower right corner ""Joh. Trautner excutd""",,,Not on display,,,,,,,,Donated by: Lady Charlotte Schreiber,,,,1893,,,Prints and Drawings,,"1893,0331.78",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_10/5_5/a5164a1c_be4e_4c76_9b6e_a3bb005e3b3f/preview_00305151_001.jpg,print; game-board; map,"No: 1893,0331.92",Le Jeu de France (Object),,,"Game board with cartographical compartments, each showing a part of France, numbered from 1 to 63 in a spiral; the final compartment in the centre is a complete map of France; the rules detailed in each corner
Etching",Print made by: E. Vouillemont;  Published by: Antoine de Fer,,,,,,,1671,,,paper,,,etching,Height: 385 millimetres; Width: 524 millimetres,"Inscription type: inscription Inscription quoted: In the centre, the rules in 17 lines in letterpress, in the bottom margin ""A PARIS, & se vend à LAUSANNE, chez J.P. HEUBACH""",,,Not on display,,,,,,,,Donated by: Lady Charlotte Schreiber,,,,1893,,,Prints and Drawings,,"1893,0331.92",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_10/4_21/949e120c_520c_46b5_9164_a3ba01681e8b/preview_00265786_001.jpg,print; game-board,"No: 1893,0331.15",Gioco dell'amata con gli amanti (Object),,,"Game board with a woman and her suitors, each position marked with a different throw of the dice. 1690
Etching",Print made by: Giuseppe Maria Mitelli,,,,,,,1690,Published in: Bologna (city),,paper,,,etching,Height: 310 millimetres; Width: 443 millimetres,"Inscription type: inscription Inscription quoted: Titled along the top, continuing with the rules of the game in two lines in the lower margin; signed 'Mi I E F 1690' at the bottom left.",,"Bertarelli 1940 / Le Incisioni di Giuseppe Maria Mitelli, catalogo critico",Not on display,,,marriage/wedding,,,,,Donated by: Lady Charlotte Schreiber (L.534),,,,1893,,,Prints and Drawings,,"1893,0331.15",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_10/4_21/dd95086f_c3b3_4d0f_b22c_a3ba0167a1d0/preview_00265749_001.jpg,print; game-board,"No: 1893,0331.26",Zuogh dal cacciator (Object),,,"Game board marked with eleven different positions each with a scene of bird hunting, marked for a different throw of the dice.  1699
Etching",Print made by: Giuseppe Maria Mitelli,,,,,,,1699,Published in: Bologna (city),,paper,,,etching,Height: 255 millimetres; Width: 439 millimetres,"Inscription type: inscription Inscription quoted: Titled along the top, continued with the rules of the game in two lines, and with descriptions of each hunting scene by each of the sections; signed 'Mio gioco Mitelli fe 1699' in the bottom right.",,"Bertarelli 1940 / Le Incisioni di Giuseppe Maria Mitelli, catalogo critico",Not on display,,,hunting/shooting,,,,,Donated by: Lady Charlotte Schreiber (L.534),,,,1893,,,Prints and Drawings,,"1893,0331.26",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_10/4_21/f3b60bb8_5c6d_482a_af10_a3ba01684e34/preview_00265800_001.jpg,print; game-board,"No: 1893,0331.29",Gioco della fortuna e di disgratia (Object),,,"Game board with twenty-two ovals, each with a different person and his or her fortune or misfortune, each marked with the corresponding throw of the dice
Etching",Print made by: Giuseppe Maria Mitelli,,,,,,,1690-1718,Published in: Bologna (city),,paper,,,etching,Height: 298 millimetres; Width: 409 millimetres,"Inscription type: inscription Inscription quoted: Titled at the top, and at the bottom twelve lines with the rules of the game, followed by 'G M Mitelli I F'","For another impression, see 1893,0331.29","Bertarelli 1940 / Le Incisioni di Giuseppe Maria Mitelli, catalogo critico",Not on display,,,,,,,,Donated by: Lady Charlotte Schreiber (L.534),,,,1893,,,Prints and Drawings,,"1893,0331.29",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_10/5_5/c7385aac_d2b1_4d56_a1ae_a3bb005ce9fa/preview_00304716_001.jpg,print; game-board,"No: 1893,0331.61",,,,"Game board for the game of the goose with numbered pictorial compartments from 1 to 63 in a spiral, in the centre are detailed the rules of the game, around the board, various geese.
lithograph",Published by: Luigi Medoni,,,,,,,19thC(late),Published in: Milan (city),,paper,,,lithograph; letterpress,Height: 383 millimetres; Width: 279 millimetres,"Inscription type: inscription Inscription quoted: Along lower margin of board ""Milano - Vendesi da Luigi Medoni, Cartolaio, Corso Porta Ticinese, N. 103""",,,Not on display,,,,,,,,Donated by: Lady Charlotte Schreiber,,,,1893,,,Prints and Drawings,,"1893,0331.61",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_9/30_16/70662ed8_edd1_42f2_98d0_a3b60109a8f4/preview_00021445_001.jpg,print; chess-board; chess-piece; draughts-board; draughts-piece,"No: 2004,1231.1",,,,"Portable combined pocket chess and draughts board in dark green buckram covered slip-case, with slip-in pieces (one red pawn replaced with hand-drawn copy).  c.1890
Lithograph",After: Roget;  Published by: De La Rue,,,,,,,1885-1895,Published in: London (England),,paper; cardboard,,,lithograph,Height: 150 millimetres open ; Width: 190 millimetres,"Inscription type: inscription Inscription quoted: Front cover lettered, ""De La Rue & Co's combined Pocket Chess and Draught Board with Chess and Draughts-men""",,,Not on display,"2005-2007 Partnership UK tour, Across the Board",,,,,,,Donated by: Robert Anderson,,,,2004,"""In my youth, when portable chess sets were the rage amongst schoolboys, I asked my mother for one.  She bought this from an antique shop in Hendon Lane, Church End, Finchley (by Christ’s College) – probably in 1956 or 1957. (I think I rather wanted the contemporary sort with plastic pieces which plugged into holes rather than this!)  I never played much and never learned to love the game.""
[Letter from Robert Anderson to Irving Finkel, dated 25/4/1995]",,Prints and Drawings,,"2004,1231.1",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_10/2_18/91611014_3a42_480f_a7c0_a3b8013059e4/preview_00322213_001.jpg,print; game-board,"No: 1893,0331.134",,,,"Game board for the game of the goose with 63 numbered circular compartments, some of them showing geese, dice etc.
Lithograph backed on board",,,,,,,,19thC(late),Published in: London (England),,paper,,,lithograph,Height: 334 millimetres; Width: 307 millimetres,,,,Not on display,,,,,,,,Donated by: Lady Charlotte Schreiber,,,,1893,,,Prints and Drawings,,"1893,0331.134",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_10/5_5/5f7700e3_b171_470f_9f82_a3bb005b8eda/preview_00304375_001.jpg,print; game-board,"No: 1893,0331.32",Il piacevole e nuovo giuoco novamente trovato detto pela il chiu (Object),,,"Game board with four concentric ovals containing squares with dice alternating with human or theatrical types; in the centre two owls.  1589
Engraving",Print made by: Ambrogio Brambilla;  Published by: Giovanni Battista di Lazzaro Panzera da Parma,,,,,,,1589,,,paper,,,engraving,Height: 398 millimetres; Width: 519 millimetres,"Inscription type: inscription Inscription quoted: Lettered with title at top and in centre 'Romae Baptiste Parmensis formis 1589' and the monogram of Brambilla. In the four corners are the rules of the game, beginning 'Questo foglio il bel gioco s'appresenta / Di pela il Chiu venuto in luce adesso / Col qual se fugir l'otio si talenta / ti potrai trattener tal hor con esso.'","(Text from Michael Bury, 'The Print in Italy 1550-1620', BM 2001, cat.103.)
The name of the game means 'pluck the owl'. It involved throwing three dice, identifying the place that corresponded to the throw on either the inner or the outer oval and then carrying out the written instructions. 'T' means tira that is the instruction to take the number of quattrini ('Q') indicated; 'P' means paga that is the instruction to pay out the number of quattrini indicated. A throw of three sixes takes all.  
The idea will have been to buy one of these prints and stick it down onto a hard surface of some kind in order to form a game-board. The game is listed in the Vaccari stocklist of 1614 as 'Il giuco del pela Chiù', along with a small group of other games, including the famous 'Oca' (Ehrle, 1908, p.62). It also appears in the 1648 De Rossi inventory documenting the division of the inheritance from Giuseppe de Rossi the elder (Consagra, 1993, p.512). It evidently remained popular, for there were boards still being produced in the eighteenth century (Bertarelli).
The language of the inscriptions points to a source in north-east Italy. This example has the address of Giovanni Battista Panzera, an engraver and printer from Parma who had shop in the Borgo in Rome. A number of Brambilla's works carry his address. Perhaps as a result of his contacts in the north of Italy, he had copies made of other prints that had been published there, most importantly Agostino Carracci's two great engravings after Correggio: the Madonna of St Jerome and the Ecce Homo.; This is a late (19thc) impression, blind-stamped 'Regia calcographia di Roma'",,Not on display,,,,,,,,Donated by: Lady Charlotte Schreiber,,,,1893,,,Prints and Drawings,,"1893,0331.32",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_11/12_22/c102c8b9_0057_444d_b904_a3e1016e7334/preview_00137034_001.jpg,print; game-board,"No: 1869,0410.2467.+",Il novo et piacevol gioco del giardin d'amore (Object),,,"Game board with two rows with a view of a garden in the centre; the outer row numbered from I to XXII with virtues, the inner with pairs of dice showing the appropriate numbers.  c.1590
Engraving",Published by: Giovanni Antonio de Paoli,,,,,,,1589-1599,,,paper,,,engraving,Height: 465 millimetres; Width: 349 millimetres,Inscription type: inscription Inscription quoted: Lettered with title at top and lower right 'Ioannes Antonius de Pauli formis',"Lit.: M. Leesberg, 'El juego real de Cupido: a Spanish board game published in Antwerp c. 1620', in: Delineavit et Sculpsit, n. 39, October 2015,  p. 23-44, ref. 8.",,Not on display,,,,,,,,Purchased from: Edward Daniell,,,"Previous owner/ex-collection: José de Salamanca y Mayol, Marquis of Salamanca (sale Sotheby's 24-7.ii.1869); Previous owner/ex-collection: José de Madrazo",1869,,,Prints and Drawings,,"1869,0410.2467.+",,,
